"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
1015581,"December 27, 2017",Alabama,Mobile,"600 block of Halifax Dr",0,1,N/A,30.701142,-88.103184,0.33,place,,,,,Mobile,AL,"Mobile County",36601,US,"TIGER/Line® dataset from the US Census Bureau"
1015558,"December 27, 2017",Ohio,Akron,"400 block of Chittenden St",0,1,N/A,41.04349,-81.524017,0.33,place,,,,,Akron,OH,"Summit County",44301,US,"TIGER/Line® dataset from the US Census Bureau"
1015358,"December 27, 2017",Florida,Sanford,"Terry Ln and Scott Dr",1,0,N/A,28.796768,-81.249602,0.87,intersection,,"Scott Dr",,,Sanford,FL,"Seminole County",32771,US,"TIGER/Line® dataset from the US Census Bureau"
1014944,"December 27, 2017",Illinois,Chicago,"11400 S Loomis St",0,1,N/A,41.686381,-87.656942,1,range_interpolation,11400,"S Loomis St",,,Chicago,IL,"Cook County",60643,US,"TIGER/Line® dataset from the US Census Bureau"
1016282,"December 27, 2017",Pennsylvania,Hazleton,"557 N Wyoming St",0,0,N/A,40.962171,-75.971259,1,rooftop,557,"N Wyoming St",,,Hazleton,PA,"Luzerne County",18201,US,Luzerne
1016012,"December 27, 2017","North Carolina","Mcdowell (county)",N/A,0,0,N/A,0,0,0,,,,,,,,,,,
1016250,"December 27, 2017",Pennsylvania,Brookville,"328 W Main St",0,0,N/A,41.160702,-79.089892,0.6,street_center,,"State Rte 28 N",,,Brookville,PA,"Jefferson County",15825,US,"TIGER/Line® dataset from the US Census Bureau"
1015665,"December 27, 2017",Mississippi,Gulfport,"9351 Canal Rd",0,0,N/A,30.421931,-89.139169,1,rooftop,9351,"Canal Rd",,,Gulfport,MS,"Harrison County",39503,US,"Statewide Partial"
1016244,"December 27, 2017",Pennsylvania,Warminster,"400 block of Kalmia St",0,0,N/A,40.217062,-75.072803,0.33,place,,,,,Warminster,PA,"Bucks County",18974,US,"TIGER/Line® dataset from the US Census Bureau"
1016143,"December 27, 2017",Arkansas,"Little Rock","8101 41st Street",1,0,N/A,34.715808,-92.365749,0.9,rooftop,8101,"W 41st St",,,"Little Rock",AR,"Pulaski County",72204,US,"Arkansas Geographic Information Office"
1015511,"December 27, 2017",Oklahoma,"Oklahoma City","1105 SW 43",0,1,N/A,35.421824,-97.535043,1,rooftop,1105,"SW 43rd St",,,"Oklahoma City",OK,"Oklahoma County",73109,US,"Acog Counties"
1015176,"December 27, 2017",Illinois,"Loves Park","7307 Edward Dr",0,0,N/A,42.328449,-89.023535,1,rooftop,7307,"Edward Dr",,,"Loves Park",IL,"Winnebago County",61111,US,Winnebago
1015736,"December 27, 2017",Delaware,"New Castle","113 Parma Ave",1,0,N/A,39.707777,-75.558629,1,rooftop,113,"Parma Ave",,,"New Castle",DE,"New Castle County",19720,US,"New Castle"
1015480,"December 27, 2017",Illinois,Chicago,"5400 S Princeton Ave",0,1,N/A,41.796218,-87.633413,1,rooftop,5400,"S Princeton Ave",,,Chicago,IL,"Cook County",60609,US,"City of Chicago"
1015469,"December 27, 2017",Illinois,Chicago,"4200 W Van Buren St",0,1,N/A,41.875473,-87.730615,1,rooftop,4200,"W Van Buren St",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
1015463,"December 27, 2017",Illinois,Chicago,"100 S Laramie Ave",0,1,N/A,41.878927,-87.75537,1,rooftop,100,"S Laramie Ave",,,Chicago,IL,"Cook County",60644,US,"City of Chicago"
1016156,"December 27, 2017",Georgia,Atlanta,"Bolton Rd",0,0,N/A,33.803466,-84.483597,1,street_center,,"Bolton Rd",,,Atlanta,GA,"Fulton County",30318,US,"TIGER/Line® dataset from the US Census Bureau"
1015448,"December 27, 2017",Washington,Kennewick,"400 block of S Rainier St",0,0,N/A,46.212306,-119.155671,0.33,place,,,,,Kennewick,WA,"Benton County",99336,US,"TIGER/Line® dataset from the US Census Bureau"
1015433,"December 27, 2017",Washington,Yakima,"1300 block of S 12th Ave",0,1,N/A,46.722625,-120.406039,0.33,place,,,,,Yakima,WA,"Yakima County",98901,US,"TIGER/Line® dataset from the US Census Bureau"
1015824,"December 27, 2017",Maine,Calais,"663 Main St",0,0,N/A,45.185,-67.268286,1,rooftop,663,"Main St",,,Calais,ME,"Washington County",04619,US,"Maine Office of GIS"
1016117,"December 27, 2017","South Carolina",Spartanburg,"200 S Liberty",0,1,N/A,34.946027,-81.927816,1,range_interpolation,200,"S Liberty St",,,Spartanburg,SC,"Spartanburg County",29306,US,"TIGER/Line® dataset from the US Census Bureau"
1016112,"December 27, 2017","South Carolina",Spartanburg,"108 Pineneedle Dr",0,0,N/A,34.927398,-81.94088,1,rooftop,108,"Pineneedle Dr",,,Spartanburg,SC,"Spartanburg County",29306,US,"City of Spartanburg"
1021466,"December 27, 2017","New Mexico",Albuquerque,"5700 Bogart St NW",0,0,N/A,35.148914,-106.716405,1,rooftop,5700,"Bogart St NW",,,Albuquerque,NM,"Bernalillo County",87120,US,Bernalillo
1016096,"December 27, 2017",Texas,Houston,"Telephone Rd",0,1,N/A,29.686614,-95.297092,1,street_center,,"Telephone Rd",,,Houston,TX,"Harris County",77087,US,"TIGER/Line® dataset from the US Census Bureau"
1015416,"December 27, 2017",Connecticut,Bridgeport,"Alba Ave and Reservoir Ave",0,0,N/A,41.216186,-73.192182,1,intersection,,"Alba Ave",,,Bridgeport,CT,"Fairfield County",06606,US,"TIGER/Line® dataset from the US Census Bureau"
1017137,"December 27, 2017",Kentucky,Louisville,"4700 Strawberry Ln",2,0,N/A,38.180768,-85.754996,1,rooftop,4700,"Strawberry Ln",,,Louisville,KY,"Jefferson County",40209,US,"Metro Louisville,  LOJIC partners"
1015403,"December 27, 2017",Georgia,Columbus,"5506 Forrest Rd",0,1,N/A,32.481355,-84.89835,1,rooftop,5506,"Forrest Rd",,,Columbus,GA,"Muscogee County",31907,US,Muscogee
1017248,"December 27, 2017",Massachusetts,Chelmsford,"Pine Hill Rd",0,0,N/A,42.590003,-71.382452,1,street_center,,"Pine Hill Rd",,,Chelmsford,MA,"Middlesex County",01824,US,"TIGER/Line® dataset from the US Census Bureau"
1015394,"December 27, 2017",Michigan,Detroit,"12800 block of W Chicago",1,0,N/A,42.347021,-83.060184,0.33,place,,,,,Detroit,MI,"Wayne County",48201,US,"TIGER/Line® dataset from the US Census Bureau"
1016721,"December 27, 2017","West Virginia",Gandeeville,"Red Oak Dr",0,2,N/A,38.683119,-81.453016,0.33,place,,,,,Gandeeville,WV,"Roane County",25243,US,"TIGER/Line® dataset from the US Census Bureau"
1015386,"December 27, 2017",Georgia,Atlanta,"29 Moreland Ave SE",0,0,N/A,33.752686,-84.349558,1,rooftop,29,"Moreland Ave SE",,,Atlanta,GA,"Fulton County",30316,US,"City of Atlanta"
1015490,"December 27, 2017",Oklahoma,"Oklahoma City","2201 NW 122nd St",1,1,N/A,35.596686,-97.552527,1,rooftop,2201,"NW 122nd St",,,"Oklahoma City",OK,"Oklahoma County",73120,US,"Acog Counties"
1016040,"December 27, 2017",Georgia,Columbus,"5448 Whittlesey Blvd",0,0,N/A,32.540806,-84.945845,0.99,rooftop,"5448 B","Whittlesey Blvd",,,Columbus,GA,"Muscogee County",31909,US,Muscogee
1015377,"December 27, 2017",Michigan,Jackson,"4th St and Christy Ave",0,0,N/A,42.240879,-84.418472,0.91,intersection,,"4th St",,,Jackson,MI,"Jackson County",49203,US,"TIGER/Line® dataset from the US Census Bureau"
1015896,"December 27, 2017",Massachusetts,Worcester,"21 Newbury St",0,0,N/A,42.262603,-71.811035,1,range_interpolation,21,"Newbury St",,,Worcester,MA,"Worcester County",01609,US,"TIGER/Line® dataset from the US Census Bureau"
1015376,"December 27, 2017","New York","Staten Island","476 Richmond Ter",0,0,N/A,40.646834,-74.088319,0.87,rooftop,476,"Richmond Ter",,,"Staten Island",NY,"Richmond County",10301,US,"City of New York"
1018945,"December 27, 2017",Alabama,Oxford,"Airport Rd",0,1,N/A,33.588294,-85.877613,1,street_center,,"Airport Rd",,,Anniston,AL,"Calhoun County",36203,US,"TIGER/Line® dataset from the US Census Bureau"
1016728,"December 26, 2017",Texas,Amarillo,"1300- block of Montclair Dr",0,0,N/A,35.20603,-101.839602,0.33,place,,,,,Amarillo,TX,"Potter County",79101,US,"TIGER/Line® dataset from the US Census Bureau"
1015360,"December 26, 2017",Kansas,Topeka,"400 block of SW Taylor",0,1,N/A,38.988075,-95.780662,0.33,place,,,,,Topeka,KS,"Shawnee County",66601,US,"TIGER/Line® dataset from the US Census Bureau"
1014995,"December 26, 2017",Kentucky,Lexington,"5900 block of Tates Creek Rd",1,0,N/A,38.016674,-84.486043,0.33,place,,,,,Lexington,KY,"Fayette County",40502,US,"TIGER/Line® dataset from the US Census Bureau"
1015342,"December 26, 2017",Missouri,Columbia,"Leeway Dr",0,1,N/A,38.98633,-92.294865,1,street_center,,"Leeway Dr",,,Columbia,MO,"Boone County",65202,US,"TIGER/Line® dataset from the US Census Bureau"
1015336,"December 26, 2017",Florida,Miami,"NW 18th Ave and 86th Ter",0,5,N/A,25.853863,-80.227684,0.74,intersection,,"NW 18th Ave",,,Miami,FL,"Miami-Dade County",33147,US,"TIGER/Line® dataset from the US Census Bureau"
1014214,"December 26, 2017",Washington,Bellevue,"13216 SE 32nd St",0,0,N/A,47.58241,-122.163685,1,rooftop,13216,"SE 32nd St",,,Bellevue,WA,"King County",98005,US,King
1014725,"December 26, 2017",Texas,Houston,"8341 Veterans Memorial Dr",1,0,N/A,29.880066,-95.415797,0.88,nearest_rooftop_match,8333,"Veterans Memorial Dr",,,Houston,TX,"Harris County",77088,US,"City of Houston"
1015310,"December 26, 2017",Florida,Jacksonville,"Myrtle Ave and W 18th St",0,1,N/A,30.354447,-81.675899,1,intersection,,"Myrtle Ave",,,Jacksonville,FL,"Duval County",32209,US,"TIGER/Line® dataset from the US Census Bureau"
1014783,"December 26, 2017",Pennsylvania,Uniontown,"301 Village of Searights",0,0,N/A,39.945215,-79.816001,1,range_interpolation,301,"Village of Searights",,,Uniontown,PA,"Fayette County",15401,US,"TIGER/Line® dataset from the US Census Bureau"
1015308,"December 26, 2017",Florida,Jacksonville,"E Union St and Ionia St",1,0,N/A,30.33133,-81.647206,1,street_center,,"E Union St",,,Jacksonville,FL,"Duval County",32206,US,"TIGER/Line® dataset from the US Census Bureau"
1015951,"December 26, 2017",California,Stockton,"West ln and Sutherland Dr",0,0,N/A,38.035008,-121.295278,0.98,intersection,,"Sutherland Dr",,,Stockton,CA,"San Joaquin County",95210,US,"TIGER/Line® dataset from the US Census Bureau"
1015946,"December 26, 2017",California,Stockton,"1100 block of W Swain Rd",0,0,N/A,37.672196,-121.298794,0.33,place,,,,,Stockton,CA,"San Joaquin County",95201,US,"TIGER/Line® dataset from the US Census Bureau"
1117535,"December 26, 2017",Tennessee,Jonesborough,"422 Heather View Dr",0,0,N/A,36.340067,-82.464634,1,rooftop,422,"Heather View Dr",,,Jonesborough,TN,"Washington County",37659,US,"City of Johnson City"
1015300,"December 26, 2017",Connecticut,Stamford,"Henry St",0,0,N/A,36.745506,-79.954458,0.6,street_center,,"Henry St",,,Stanleytown,VA,"Henry County",24168,US,"TIGER/Line® dataset from the US Census Bureau"
1014702,"December 26, 2017","South Carolina",Greenville,"6119 White Horse Rd",0,0,N/A,34.909175,-82.460862,0.87,range_interpolation,6119,"White Horse Rd",,,Greenville,SC,"Greenville County",29611,US,"TIGER/Line® dataset from the US Census Bureau"
1014698,"December 26, 2017","West Virginia",Charleston,"600 block of Park Ave",0,0,N/A,32.896864,-80.655517,0.36,nearest_rooftop_match,620,"Black St",,,Walterboro,SC,"Colleton County",29488,US,Colleton
1014696,"December 26, 2017",Mississippi,Jackson,"3100 block of Downing Street",0,1,N/A,32.289656,-90.184201,0.33,place,,,,,Jackson,MS,"Hinds County",39201,US,"TIGER/Line® dataset from the US Census Bureau"
1014690,"December 26, 2017",Kentucky,Louisville,"1420 W Jefferson St",0,1,N/A,38.255267,-85.774933,1,rooftop,1420,"W Jefferson St",,,Louisville,KY,"Jefferson County",40203,US,"Metro Louisville,  LOJIC partners"
1014855,"December 26, 2017","New Mexico",Albuquerque,"7105 Central Ave NE",0,5,N/A,35.076311,-106.567973,1,rooftop,7105,"Central Ave NE",,,Albuquerque,NM,"Bernalillo County",87108,US,Albuquerque
1015292,"December 26, 2017","New Mexico",Albuquerque,"7th Street and Gold Avenue",0,0,N/A,35.084025,-106.655349,0.8,intersection,,"7th St SW",,,Albuquerque,NM,"Bernalillo County",87102,US,"TIGER/Line® dataset from the US Census Bureau"
1014669,"December 26, 2017",Michigan,Detroit,"18800 block of W McNichols",0,1,N/A,42.347021,-83.060184,0.33,place,,,,,Detroit,MI,"Wayne County",48201,US,"TIGER/Line® dataset from the US Census Bureau"
1014355,"December 26, 2017",Illinois,Chicago,"13200 S Langley Ave",1,0,N/A,41.655589,-87.605356,0.9,rooftop,13200,"S Langley Ave",,,Chicago,IL,"Cook County",60827,US,Cook
1014239,"December 26, 2017",Alaska,Anchorage,"5600 Kennyhill Dr",1,0,N/A,61.19203,-149.77556,1,rooftop,5600,"Kennyhill Dr",,,Anchorage,AK,"Anchorage Municipality",99504,US,Anchorage
1015265,"December 26, 2017",Virginia,Stafford,"US 1 and VA 610",0,0,N/A,38.416063,-77.409068,1,street_center,,"US Hwy 1",,,Stafford,VA,"Stafford County",22554,US,"TIGER/Line® dataset from the US Census Bureau"
1016598,"December 26, 2017",Arizona,Tucson,"South Nogales Hwy and Drexel Rd",0,0,N/A,32.148581,-110.961769,0.8,intersection,,"E Drexel Rd",,,Tucson,AZ,"Pima County",85706,US,"TIGER/Line® dataset from the US Census Bureau"
1014596,"December 26, 2017",Georgia,Augusta,"1900 Block of Kratha Dr",1,0,N/A,33.456687,-81.969184,0.33,place,,,,,Augusta,GA,"Richmond County",30901,US,"TIGER/Line® dataset from the US Census Bureau"
1015864,"December 26, 2017","New Jersey",Frenchtown,"Bridge St",0,0,N/A,40.52655,-75.061636,1,street_center,,"Bridge St",,,Frenchtown,NJ,"Hunterdon County",08825,US,"TIGER/Line® dataset from the US Census Bureau"
1015861,"December 26, 2017",California,Stockton,"700 Block of West Hammer Ln",0,0,N/A,37.672196,-121.298794,0.33,place,,,,,Stockton,CA,"San Joaquin County",95201,US,"TIGER/Line® dataset from the US Census Bureau"
1015107,"December 26, 2017",Maryland,Baltimore,"600 block of E 38th St",1,0,N/A,39.296536,-76.623489,0.33,place,,,,,Baltimore,MD,"Baltimore City",21201,US,"TIGER/Line® dataset from the US Census Bureau"
1015845,"December 26, 2017",Florida,Ocala,"NW 11th Ave",0,0,N/A,29.195118,-82.148183,1,street_center,,"NW 11th Ave",,,Ocala,FL,"Marion County",34475,US,"TIGER/Line® dataset from the US Census Bureau"
1014757,"December 26, 2017",Virginia,"Newport News","500 block of Logan Pl",1,0,N/A,37.058296,-76.463471,0.33,place,,,,,"Newport News",VA,"Newport News City",23601,US,"TIGER/Line® dataset from the US Census Bureau"
1015331,"December 26, 2017",Missouri,"Saint Louis","Poplar St",0,0,N/A,38.619603,-90.187267,1,street_center,,"Poplar St",,,"Saint Louis",MO,"St. Louis City",63102,US,"TIGER/Line® dataset from the US Census Bureau"
1014584,"December 26, 2017",Missouri,"Saint Louis","Mallinckrodt St and 21st St",0,0,N/A,38.658841,-90.203367,0.8,intersection,,"Mallinckrodt St",,,"Saint Louis",MO,"St. Louis City",63107,US,"TIGER/Line® dataset from the US Census Bureau"
1014558,"December 26, 2017","New Jersey","Union City","3rd St",0,0,N/A,40.753073,-74.037812,1,street_center,,"3rd St",,,"Union City",NJ,"Hudson County",07087,US,"TIGER/Line® dataset from the US Census Bureau"
1015366,"December 26, 2017",Missouri,"Kansas City","600 block of Spruce Ave",1,1,N/A,39.102404,-94.598583,0.33,place,,,,,"Kansas City",MO,"Jackson County",64101,US,"TIGER/Line® dataset from the US Census Bureau"
1014386,"December 26, 2017",Pennsylvania,Philadelphia,"Locust St and S 49th St",0,1,N/A,39.955076,-75.219822,1,intersection,,"Locust St",,,Philadelphia,PA,"Philadelphia County",19139,US,"TIGER/Line® dataset from the US Census Bureau"
1014555,"December 26, 2017",Ohio,Columbus,"1000 block of Olmstead Ave",1,0,N/A,40.100924,-83.013402,0.33,place,,,,,Columbus,OH,"Franklin County",43085,US,"TIGER/Line® dataset from the US Census Bureau"
1014780,"December 26, 2017",Pennsylvania,Pittsburgh,"1913 Columbia Ave",2,2,N/A,40.42455,-79.885407,1,rooftop,1913,"Columbia Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
1015205,"December 26, 2017",Massachusetts,"North Brookfield","Ward St",0,0,N/A,42.260425,-72.065019,1,street_center,,"Ward St",,,"North Brookfield",MA,"Worcester County",01535,US,"TIGER/Line® dataset from the US Census Bureau"
1014825,"December 26, 2017",Alabama,Birmingham,"1609 30th St Ensley",2,0,N/A,33.499137,-86.88903,1,rooftop,1609,"30th St",,,Birmingham,AL,"Jefferson County",35208,US,Jefferson
1014850,"December 26, 2017",Illinois,Wilmington,"1800 S Water St",1,0,N/A,41.285319,-88.132376,1,rooftop,1800,"S Water St",,,Wilmington,IL,"Will County",60481,US,Will
1015171,"December 26, 2017",Illinois,"Loves Park","4883 Torque Dr",0,0,N/A,42.360754,-89.02069,0.87,rooftop,4883,"Torque Rd",,,"Loves Park",IL,"Winnebago County",61111,US,Winnebago
1015713,"December 26, 2017",Florida,"Fort Pierce",N/A,0,0,N/A,27.412128,-80.534169,1,place,,,,,"Fort Pierce",FL,"St. Lucie County",34945,US,"TIGER/Line® dataset from the US Census Bureau"
1015805,"December 26, 2017",Illinois,Godfrey,"5600 Godfrey Rd",0,0,N/A,38.947548,-90.19099,1,range_interpolation,5600,"Godfrey Rd",,,Godfrey,IL,"Madison County",62035,US,"TIGER/Line® dataset from the US Census Bureau"
1015157,"December 26, 2017",California,"Desert Hot Springs","13400 block of Cielo Azul Way",1,0,N/A,33.95154,-116.520104,0.33,place,,,,,"Desert Hot Springs",CA,"Riverside County",92240,US,"TIGER/Line® dataset from the US Census Bureau"
1017843,"December 26, 2017",California,"Los Angeles","1100 block W 110th St",1,0,N/A,34.086509,-118.230834,0.78,nearest_rooftop_match,1110,"Blake Ave",,,"Los Angeles",CA,"Los Angeles County",90031,US,"Los Angeles"
1015153,"December 26, 2017",Tennessee,Chattanooga,"1100 block of Fairmount Ave",0,1,N/A,35.017818,-85.206426,0.33,place,,,,,Chattanooga,TN,"Hamilton County",37401,US,"TIGER/Line® dataset from the US Census Bureau"
1017089,"December 26, 2017",California,Stockton,"Lincoln St and Worth St",0,0,N/A,37.942445,-121.295168,0.8,intersection,,"S Lincoln St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
1014474,"December 26, 2017",California,Sacramento,"Jibboom St",0,1,N/A,38.598815,-121.505508,1,street_center,,"Jibboom St",,,Sacramento,CA,"Sacramento County",95811,US,"TIGER/Line® dataset from the US Census Bureau"
1014737,"December 26, 2017",Nebraska,Omaha,"3912 N 37th St",3,0,N/A,41.294445,-95.968875,1,rooftop,3912,"N 37th St",,,Omaha,NE,"Douglas County",68111,US,Douglas
1015887,"December 26, 2017",Florida,"Grand Ridge",I-10,0,0,N/A,30.640862,-84.968168,0.6,street_center,,I-10,,,"Grand Ridge",FL,"Jackson County",32442,US,"TIGER/Line® dataset from the US Census Bureau"
1015786,"December 26, 2017",California,Cotati,"7950 Redwood Dr",0,0,N/A,38.332791,-122.713904,1,range_interpolation,7950,"Redwood Dr",,,Cotati,CA,"Sonoma County",94931,US,"TIGER/Line® dataset from the US Census Bureau"
1015134,"December 26, 2017",Alabama,Birmingham,"821 2nd Ave N.",0,1,N/A,33.507731,-86.821675,1,rooftop,821,"2nd Ave N",,,Birmingham,AL,"Jefferson County",35203,US,Jefferson
1015781,"December 26, 2017",California,"Union City","1001 Westgard St",0,1,N/A,37.602134,-122.028182,1,rooftop,1001,"Westgard St",,,"Union City",CA,"Alameda County",94587,US,Alameda
1014476,"December 26, 2017",California,"Big Bear Lake","41100 block of Lahontan Dr",1,0,N/A,34.2439,-116.91142,0.33,place,,,,,"Big Bear Lake",CA,"San Bernardino County",92315,US,"TIGER/Line® dataset from the US Census Bureau"
1014755,"December 26, 2017",Illinois,Springfield,"1800 S 16th St",0,1,N/A,39.783289,-89.633709,1,range_interpolation,1800,"S 16th St",,,Springfield,IL,"Sangamon County",62703,US,"TIGER/Line® dataset from the US Census Bureau"
1014865,"December 26, 2017","New York",Bronx,"Sheridan Ave and Marcy Pl",1,0,N/A,40.837517,-73.91478,0.91,intersection,,"Marcy Pl",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
1015109,"December 26, 2017",California,Bakersfield,"1500 block of Alameda Ave",0,0,N/A,37.350804,-121.964239,0.83,nearest_rooftop_match,1466,"Block Dr",,,"Santa Clara",CA,"Santa Clara County",95050,US,"Santa Clara"
1014396,"December 26, 2017","New Mexico",Roswell,"3800 block of E Pine Lodge Rd",1,0,N/A,33.637061,-104.377926,0.33,place,,,,,Roswell,NM,"Chaves County",88201,US,"TIGER/Line® dataset from the US Census Bureau"
